extension,spdx_license,year,count_files
.tiff,,2008,1962.0
.json,,2008,471.0
.tif,,2008,393.0
.csv,,2008,298.0
.wav,,2008,220.0
.tiff,NOASSERTION,2008,206.0
.pdb,,2008,199.0
.tiff,MIT,2008,132.0
.json,NOASSERTION,2008,131.0
.vcf,LGPL-2.1,2008,118.0
.pdb,NOASSERTION,2008,95.0
.json,GPL-3.0,2008,90.0
.csv,NOASSERTION,2008,62.0
.tiff,GPL-2.0,2008,49.0
.json,MIT,2008,46.0
.vcf,NOASSERTION,2008,37.0
.wav,NOASSERTION,2008,28.0
.xls,,2008,28.0
.kml,,2008,21.0
.vcf,GPL-2.0,2008,20.0
.csv,MIT,2008,19.0
.dbf,,2008,16.0
.tsv,,2008,15.0
.xls,MIT,2008,14.0
.tiff,Apache-2.0,2008,14.0
.shp,,2008,13.0
.json,BSD-3-Clause,2008,13.0
.shx,,2008,13.0
.vcf,MIT,2008,10.0
.csv,BSD-3-Clause,2008,9.0
.xls,GPL-3.0,2008,6.0
.wav,GPL-2.0,2008,6.0
.shx,BSD-3-Clause,2008,5.0
.tif,GPL-2.0,2008,5.0
.dbf,BSD-3-Clause,2008,5.0
.shp,BSD-3-Clause,2008,5.0
.tif,BSD-3-Clause,2008,4.0
.json,GPL-2.0,2008,4.0
.json,AGPL-3.0,2008,4.0
.vcf,,2008,3.0
.wav,GPL-3.0,2008,3.0
.xls,NOASSERTION,2008,2.0
.kml,BSD-3-Clause,2008,2.0
.csv,GPL-2.0,2008,1.0
.tsv,MIT,2008,1.0
.tif,NOASSERTION,2008,1.0
.tiff,BSD-3-Clause,2008,1.0
.xlsx,NOASSERTION,2008,1.0
.dcm,,2008,1.0
.tif,LGPL-2.1,2008,1.0
.wav,MIT,2008,1.0
.kml,MIT,2009,5914.0
.tiff,,2009,5865.0
.json,,2009,4307.0
.pdb,,2009,2319.0
.wav,,2009,2178.0
.csv,,2009,1331.0
.xls,,2009,1007.0
.tif,,2009,981.0
.tiff,NOASSERTION,2009,789.0
.wav,NOASSERTION,2009,688.0
.dbf,,2009,635.0
.json,NOASSERTION,2009,396.0
.json,GPL-3.0,2009,279.0
.xls,MIT,2009,232.0
.pdb,BSD-3-Clause,2009,222.0
.tiff,GPL-2.0,2009,191.0
.tif,NOASSERTION,2009,187.0
.pdb,GPL-2.0,2009,171.0
.pdb,NOASSERTION,2009,156.0
.tiff,GPL-3.0,2009,155.0
.csv,NOASSERTION,2009,140.0
.kml,,2009,130.0
.shp,,2009,117.0
.shx,,2009,115.0
.wav,MIT,2009,114.0
.xlsx,,2009,112.0
.pdb,MIT,2009,109.0
.wav,GPL-2.0,2009,105.0
.json,MIT,2009,104.0
.tif,BSD-3-Clause,2009,92.0
.fasta,,2009,77.0
.xls,LGPL-3.0,2009,77.0
.shp,NOASSERTION,2009,73.0
.dbf,NOASSERTION,2009,73.0
.shx,NOASSERTION,2009,73.0
.fasta,NOASSERTION,2009,64.0
.tsv,,2009,62.0
.tiff,MIT,2009,62.0
.csv,GPL-2.0,2009,58.0
.tiff,BSD-3-Clause,2009,57.0
.json,BSD-3-Clause,2009,54.0
.json,Apache-2.0,2009,53.0
.csv,OSL-3.0,2009,53.0
.tif,GPL-2.0,2009,50.0
.pdb,LGPL-2.1,2009,48.0
.csv,MIT,2009,46.0
.tif,MIT,2009,41.0
.json,LGPL-3.0,2009,27.0
.wav,GPL-3.0,2009,25.0
.csv,GPL-3.0,2009,24.0
.vcf,NOASSERTION,2009,21.0
.fastq,NOASSERTION,2009,21.0
.wav,LGPL-2.1,2009,19.0
.vcf,,2009,18.0
.tsv,GPL-3.0,2009,17.0
.xls,LGPL-2.1,2009,17.0
.tiff,Apache-2.0,2009,17.0
.csv,AGPL-3.0,2009,16.0
.xlsx,LGPL-3.0,2009,16.0
.tiff,LGPL-2.1,2009,14.0
.dcm,,2009,12.0
.shx,BSD-3-Clause,2009,10.0
.shp,BSD-3-Clause,2009,10.0
.dbf,BSD-3-Clause,2009,10.0
.tsv,MIT,2009,9.0
.pdb,GPL-3.0,2009,7.0
.tiff,BSD-2-Clause,2009,7.0
.kml,NOASSERTION,2009,7.0
.csv,BSD-3-Clause,2009,6.0
.xls,NOASSERTION,2009,6.0
.vcf,AGPL-3.0,2009,6.0
.xls,GPL-3.0,2009,6.0
.json,GPL-2.0,2009,5.0
.wav,BSD-3-Clause,2009,5.0
.shx,MIT,2009,5.0
.shp,MIT,2009,5.0
.json,LGPL-2.1,2009,5.0
.dbf,MIT,2009,5.0
.json,AFL-3.0,2009,4.0
.kml,BSD-3-Clause,2009,4.0
.csv,LGPL-3.0,2009,4.0
.kml,LGPL-3.0,2009,3.0
.shx,LGPL-3.0,2009,3.0
.shp,LGPL-3.0,2009,3.0
.dbf,LGPL-3.0,2009,2.0
.json,Artistic-2.0,2009,2.0
.pdb,AGPL-3.0,2009,2.0
.tif,GPL-3.0,2009,2.0
.csv,BSL-1.0,2009,2.0
.pdb,Apache-2.0,2009,2.0
.fasta,GPL-3.0,2009,2.0
.kml,GPL-2.0,2009,2.0
.pdb,MS-PL,2009,2.0
.xls,GPL-2.0,2009,2.0
.kml,GPL-3.0,2009,2.0
.xlsx,GPL-3.0,2009,1.0
.wav,Apache-2.0,2009,1.0
.tif,Apache-2.0,2009,1.0
.tif,EPL-1.0,2009,1.0
.tif,LGPL-2.1,2009,1.0
.kml,Apache-2.0,2009,1.0
.xls,Zlib,2009,1.0
.xls,BSL-1.0,2009,1.0
.vcf,GPL-2.0,2009,1.0
.xlsx,GPL-2.0,2009,1.0
.csv,Apache-2.0,2009,1.0
.tsv,NOASSERTION,2009,1.0
.tiff,EPL-1.0,2009,1.0
.csv,,2010,37797.0
.json,,2010,8782.0
.tiff,,2010,8529.0
.wav,,2010,6277.0
.pdb,,2010,4994.0
.tif,,2010,3258.0
.json,NOASSERTION,2010,2989.0
.xls,,2010,1789.0
.wav,NOASSERTION,2010,1556.0
.tiff,NOASSERTION,2010,1011.0
.dcm,NOASSERTION,2010,561.0
.tif,NOASSERTION,2010,522.0
.csv,NOASSERTION,2010,517.0
.dbf,,2010,376.0
.json,BSD-3-Clause,2010,375.0
.shx,,2010,364.0
.shp,,2010,363.0
.kml,,2010,301.0
.tiff,MIT,2010,287.0
.pdb,NOASSERTION,2010,285.0
.csv,MIT,2010,275.0
.tsv,,2010,254.0
.tiff,Apache-2.0,2010,251.0
.tiff,BSD-3-Clause,2010,238.0
.xlsx,,2010,234.0
.dcm,,2010,217.0
.wav,GPL-2.0,2010,211.0
.json,MIT,2010,204.0
.tiff,GPL-3.0,2010,190.0
.wav,GPL-3.0,2010,188.0
.pdb,MIT,2010,156.0
.tiff,GPL-2.0,2010,155.0
.csv,BSD-3-Clause,2010,152.0
.vcf,NOASSERTION,2010,122.0
.wav,MIT,2010,108.0
.tif,MIT,2010,108.0
.wav,BSD-3-Clause,2010,103.0
.json,GPL-3.0,2010,102.0
.json,Apache-2.0,2010,101.0
.tif,GPL-3.0,2010,101.0
.fasta,,2010,87.0
.json,GPL-2.0,2010,82.0
.fasta,NOASSERTION,2010,82.0
.xls,NOASSERTION,2010,73.0
.csv,GPL-2.0,2010,72.0
.tif,BSD-3-Clause,2010,70.0
.kml,NOASSERTION,2010,66.0
.csv,GPL-3.0,2010,62.0
.tif,GPL-2.0,2010,61.0
.shp,BSD-3-Clause,2010,59.0
.pdb,BSD-3-Clause,2010,55.0
.pdb,Apache-2.0,2010,54.0
.fastq,NOASSERTION,2010,51.0
.json,BSD-4-Clause,2010,51.0
.wav,LGPL-2.1,2010,51.0
.csv,OSL-3.0,2010,51.0
.dbf,NOASSERTION,2010,47.0
.xls,GPL-2.0,2010,45.0
.shx,BSD-3-Clause,2010,42.0
.dbf,BSD-3-Clause,2010,42.0
.csv,LGPL-2.1,2010,40.0
.pdb,MS-PL,2010,40.0
.xls,GPL-3.0,2010,39.0
.shx,NOASSERTION,2010,37.0
.shp,NOASSERTION,2010,37.0
.vcf,,2010,35.0
.pdb,GPL-2.0,2010,35.0
.pdb,GPL-3.0,2010,34.0
.tsv,NOASSERTION,2010,33.0
.json,LGPL-2.1,2010,29.0
.csv,AGPL-3.0,2010,28.0
.shx,LGPL-2.1,2010,26.0
.shp,LGPL-2.1,2010,26.0
.dbf,LGPL-2.1,2010,26.0
.fastq,,2010,25.0
.fasta,GPL-2.0,2010,24.0
.xls,MIT,2010,23.0
.json,LGPL-3.0,2010,18.0
.kml,BSD-3-Clause,2010,18.0
.nii,BSD-3-Clause,2010,17.0
.xls,Apache-2.0,2010,16.0
.shx,Apache-2.0,2010,15.0
.pdb,LGPL-3.0,2010,15.0
.dbf,Apache-2.0,2010,15.0
.shp,Apache-2.0,2010,15.0
.tiff,LGPL-2.1,2010,14.0
.csv,Apache-2.0,2010,13.0
.xlsx,GPL-2.0,2010,12.0
.json,AGPL-3.0,2010,11.0
.tif,Apache-2.0,2010,11.0
.kml,Apache-2.0,2010,9.0
.xlsx,NOASSERTION,2010,9.0
.kml,MIT,2010,9.0
.geojson,,2010,8.0
.shx,MIT,2010,7.0
.dbf,MIT,2010,7.0
.nii,,2010,7.0
.tsv,GPL-2.0,2010,7.0
.kml,GPL-2.0,2010,7.0
.shp,MIT,2010,7.0
.pdb,AGPL-3.0,2010,7.0
.tiff,BSD-4-Clause,2010,6.0
.avro,Apache-2.0,2010,6.0
.csv,BSL-1.0,2010,6.0
.csv,EPL-1.0,2010,6.0
.wav,WTFPL,2010,5.0
.json,Artistic-2.0,2010,5.0
.fasta,GPL-3.0,2010,5.0
.tif,LGPL-2.1,2010,4.0
.csv,LGPL-3.0,2010,4.0
.tsv,MIT,2010,4.0
.json,BSD-2-Clause,2010,4.0
.xls,LGPL-3.0,2010,3.0
.kml,AGPL-3.0,2010,3.0
.wav,AGPL-3.0,2010,3.0
.xls,BSL-1.0,2010,3.0
.kml,GPL-3.0,2010,3.0
.xlsx,LGPL-3.0,2010,2.0
.xlsx,AGPL-3.0,2010,2.0
.xlsx,BSD-3-Clause,2010,2.0
.xlsx,BSL-1.0,2010,2.0
.avro,,2010,2.0
.fastq,GPL-2.0,2010,2.0
.xlsx,MIT,2010,2.0
.xls,AGPL-3.0,2010,2.0
.wav,Zlib,2010,2.0
.json,WTFPL,2010,2.0
.dcm,BSD-3-Clause,2010,1.0
.tiff,BSD-2-Clause,2010,1.0
.wav,Apache-2.0,2010,1.0
.fasta,MIT,2010,1.0
.tiff,Zlib,2010,1.0
.tsv,Apache-2.0,2010,1.0
.xls,LGPL-2.1,2010,1.0
.xls,Zlib,2010,1.0
.csv,BSD-2-Clause,2010,1.0
.tsv,GPL-3.0,2010,1.0
.wav,LGPL-3.0,2010,1.0
.tsv,AGPL-3.0,2010,1.0
.vcf,MIT,2010,1.0
.json,,2011,264943.0
.csv,,2011,183190.0
.csv,NOASSERTION,2011,40398.0
.wav,,2011,23422.0
.pdb,,2011,16191.0
.json,NOASSERTION,2011,13124.0
.tiff,,2011,8426.0
.tif,,2011,7839.0
.xls,,2011,5041.0
.shp,,2011,4647.0
.wav,NOASSERTION,2011,4621.0
.dbf,,2011,4289.0
.shx,,2011,4258.0
.csv,GPL-2.0,2011,1963.0
.json,MIT,2011,1800.0
.wav,GPL-2.0,2011,1677.0
.xlsx,,2011,1637.0
.json,BSD-3-Clause,2011,1407.0
.csv,MIT,2011,1066.0
.wav,GPL-3.0,2011,1007.0
.tif,NOASSERTION,2011,907.0
.tiff,NOASSERTION,2011,904.0
.kml,,2011,893.0
.tsv,,2011,752.0
.pdb,NOASSERTION,2011,731.0
.json,Apache-2.0,2011,556.0
.vcf,NOASSERTION,2011,554.0
.dcm,,2011,519.0
.tiff,Apache-2.0,2011,480.0
.dcm,NOASSERTION,2011,380.0
.fasta,,2011,372.0
.csv,BSD-3-Clause,2011,360.0
.dbf,BSD-3-Clause,2011,303.0
.shx,BSD-3-Clause,2011,300.0
.shp,BSD-3-Clause,2011,300.0
.tiff,GPL-2.0,2011,260.0
.tiff,BSD-3-Clause,2011,260.0
.xls,NOASSERTION,2011,222.0
.wav,Apache-2.0,2011,221.0
.fastq,,2011,221.0
.pdb,MIT,2011,220.0
.csv,Apache-2.0,2011,212.0
.wav,MIT,2011,210.0
.tif,GPL-3.0,2011,199.0
.csv,GPL-3.0,2011,191.0
.tiff,GPL-3.0,2011,154.0
.dbf,NOASSERTION,2011,138.0
.shp,NOASSERTION,2011,137.0
.shx,NOASSERTION,2011,136.0
.csv,AGPL-3.0,2011,129.0
.tif,MIT,2011,126.0
.tiff,MIT,2011,122.0
.json,GPL-3.0,2011,119.0
.tif,BSD-3-Clause,2011,115.0
.kml,BSD-3-Clause,2011,100.0
.wav,LGPL-2.1,2011,93.0
.vcf,,2011,91.0
.tif,GPL-2.0,2011,83.0
.json,LGPL-3.0,2011,83.0
.pdb,GPL-2.0,2011,81.0
.kml,NOASSERTION,2011,78.0
.csv,LGPL-3.0,2011,78.0
.pdb,Apache-2.0,2011,74.0
.json,AGPL-3.0,2011,73.0
.xls,GPL-3.0,2011,71.0
.json,GPL-2.0,2011,66.0
.geojson,,2011,59.0
.vcf,LGPL-2.1,2011,59.0
.dbf,GPL-2.0,2011,58.0
.pdb,GPL-3.0,2011,58.0
.pdb,MS-PL,2011,58.0
.dbf,LGPL-2.1,2011,57.0
.shx,GPL-2.0,2011,56.0
.shp,GPL-2.0,2011,56.0
.shp,LGPL-2.1,2011,55.0
.shx,LGPL-2.1,2011,55.0
.dbf,MIT,2011,53.0
.json,BSD-4-Clause,2011,52.0
.tsv,NOASSERTION,2011,49.0
.wav,BSD-3-Clause,2011,47.0
.shp,MIT,2011,46.0
.shx,MIT,2011,46.0
.xlsx,NOASSERTION,2011,42.0
.pdb,BSD-3-Clause,2011,39.0
.tif,BSD-2-Clause,2011,36.0
.wav,LGPL-3.0,2011,34.0
.wav,BSL-1.0,2011,34.0
.json,LGPL-2.1,2011,27.0
.pdb,LGPL-2.1,2011,27.0
.xls,LGPL-2.1,2011,26.0
.xls,Apache-2.0,2011,25.0
.xls,AGPL-3.0,2011,25.0
.kml,MIT,2011,23.0
.xls,MIT,2011,21.0
.tif,Apache-2.0,2011,21.0
.wav,Zlib,2011,18.0
.fasta,MIT,2011,18.0
.csv,LGPL-2.1,2011,17.0
.kml,GPL-2.0,2011,15.0
.kml,Apache-2.0,2011,15.0
.wav,AGPL-3.0,2011,14.0
.xls,GPL-2.0,2011,14.0
.avro,,2011,14.0
.wav,Artistic-2.0,2011,14.0
.pdb,LGPL-3.0,2011,13.0
.json,WTFPL,2011,13.0
.json,BSD-2-Clause,2011,12.0
.xls,BSD-3-Clause,2011,12.0
.csv,BSL-1.0,2011,12.0
.csv,BSD-4-Clause,2011,12.0
.csv,Unlicense,2011,10.0
.csv,OSL-3.0,2011,10.0
.xlsx,BSD-3-Clause,2011,9.0
.pdb,AGPL-3.0,2011,9.0
.fasta,GPL-3.0,2011,9.0
.csv,EPL-1.0,2011,8.0
.wav,BSD-2-Clause,2011,8.0
.tsv,GPL-2.0,2011,8.0
.dbf,AGPL-3.0,2011,8.0
.xls,BSL-1.0,2011,7.0
.tif,LGPL-2.1,2011,7.0
.kml,GPL-3.0,2011,6.0
.kml,AGPL-3.0,2011,6.0
.fasta,LGPL-3.0,2011,6.0
.tiff,LGPL-2.1,2011,6.0
.xlsx,BSL-1.0,2011,6.0
.tsv,GPL-3.0,2011,6.0
.dcm,BSD-2-Clause,2011,6.0
.fasta,NOASSERTION,2011,6.0
.xlsx,AGPL-3.0,2011,5.0
.xlsx,MIT,2011,5.0
.nii,,2011,5.0
.json,Unlicense,2011,5.0
.fastq,GPL-3.0,2011,5.0
.tiff,AGPL-3.0,2011,5.0
.dbf,GPL-3.0,2011,5.0
.vcf,MIT,2011,5.0
.nii,NOASSERTION,2011,5.0
.wav,MS-PL,2011,5.0
.tsv,LGPL-2.1,2011,5.0
.json,ISC,2011,5.0
.tsv,MIT,2011,4.0
.shp,AGPL-3.0,2011,4.0
.tsv,Apache-2.0,2011,4.0
.xls,ISC,2011,4.0
.shp,GPL-3.0,2011,4.0
.shx,AGPL-3.0,2011,4.0
.shx,GPL-3.0,2011,4.0
.csv,BSD-2-Clause,2011,3.0
.xlsx,GPL-3.0,2011,3.0
.pdb,Zlib,2011,3.0
.wav,ISC,2011,3.0
.pdb,EPL-1.0,2011,3.0
.vcf,AGPL-3.0,2011,3.0
.pdb,BSD-2-Clause,2011,2.0
.xlsx,LGPL-2.1,2011,2.0
.kml,WTFPL,2011,2.0
.dbf,Apache-2.0,2011,2.0
.json,Artistic-2.0,2011,2.0
.geojson,NOASSERTION,2011,2.0
.sbml,,2011,1.0
.csv,WTFPL,2011,1.0
.tiff,BSD-2-Clause,2011,1.0
.xls,BSD-4-Clause,2011,1.0
.shx,Apache-2.0,2011,1.0
.wav,WTFPL,2011,1.0
.xlsx,GPL-2.0,2011,1.0
.xls,LGPL-3.0,2011,1.0
.tif,AGPL-3.0,2011,1.0
.xlsx,Apache-2.0,2011,1.0
.fasta,GPL-2.0,2011,1.0
.tiff,Zlib,2011,1.0
.kml,LGPL-3.0,2011,1.0
.xlsx,LGPL-3.0,2011,1.0
.geojson,BSD-3-Clause,2011,1.0
.vcf,GPL-2.0,2011,1.0
.fasta,Artistic-2.0,2011,1.0
.tif,LGPL-3.0,2011,1.0
.dcm,GPL-2.0,2011,1.0
.kml,BSD-4-Clause,2011,1.0
.xlsx,BSD-4-Clause,2011,1.0
.pdb,OSL-3.0,2011,1.0
.json,,2012,1707155.0
.csv,,2012,247987.0
.wav,,2012,65170.0
.tif,,2012,64888.0
.pdb,,2012,42893.0
.kml,,2012,41124.0
.xls,,2012,19151.0
.wav,NOASSERTION,2012,18263.0
.json,NOASSERTION,2012,18139.0
.tiff,,2012,11897.0
.csv,NOASSERTION,2012,11775.0
.json,MIT,2012,11462.0
.json,BSD-3-Clause,2012,7130.0
.xlsx,,2012,5456.0
.dbf,,2012,3703.0
.shp,,2012,3429.0
.tsv,,2012,3234.0
.shx,,2012,3072.0
.fasta,,2012,2889.0
.tiff,NOASSERTION,2012,2071.0
.dcm,,2012,1715.0
.wav,GPL-2.0,2012,1396.0
.tiff,GPL-3.0,2012,1110.0
.tif,NOASSERTION,2012,1091.0
.csv,MIT,2012,1090.0
.json,Apache-2.0,2012,1076.0
.wav,BSD-2-Clause,2012,1012.0
.pdb,NOASSERTION,2012,996.0
.csv,GPL-3.0,2012,908.0
.vcf,,2012,886.0
.wav,GPL-3.0,2012,793.0
.json,GPL-3.0,2012,763.0
.wav,MIT,2012,714.0
.geojson,,2012,691.0
.tiff,Apache-2.0,2012,655.0
.fasta,NOASSERTION,2012,526.0
.xls,NOASSERTION,2012,482.0
.dcm,NOASSERTION,2012,464.0
.vcf,NOASSERTION,2012,446.0
.csv,OSL-3.0,2012,430.0
.csv,BSD-3-Clause,2012,411.0
.tiff,GPL-2.0,2012,366.0
.csv,GPL-2.0,2012,362.0
.dbf,BSD-3-Clause,2012,350.0
.fastq,,2012,348.0
.pdb,Apache-2.0,2012,347.0
.shx,BSD-3-Clause,2012,330.0
.shp,BSD-3-Clause,2012,330.0
.xlsx,NOASSERTION,2012,296.0
.pdb,GPL-3.0,2012,295.0
.tif,GPL-3.0,2012,290.0
.shp,GPL-3.0,2012,283.0
.tsv,NOASSERTION,2012,266.0
.pdb,MIT,2012,252.0
.dbf,NOASSERTION,2012,248.0
.wav,BSD-3-Clause,2012,225.0
.shp,NOASSERTION,2012,225.0
.json,LGPL-3.0,2012,219.0
.shx,NOASSERTION,2012,209.0
.csv,AGPL-3.0,2012,193.0
.tif,GPL-2.0,2012,179.0
.pdb,BSD-3-Clause,2012,178.0
.csv,Apache-2.0,2012,178.0
.json,AGPL-3.0,2012,174.0
.tif,MIT,2012,172.0
.kml,NOASSERTION,2012,160.0
.json,GPL-2.0,2012,157.0
.kml,BSD-3-Clause,2012,115.0
.wav,LGPL-2.1,2012,109.0
.tiff,LGPL-2.1,2012,106.0
.tiff,MIT,2012,101.0
.json,LGPL-2.1,2012,90.0
.shp,GPL-2.0,2012,90.0
.pdb,MS-PL,2012,89.0
.csv,BSD-4-Clause,2012,89.0
.pdb,GPL-2.0,2012,79.0
.tiff,BSD-3-Clause,2012,76.0
.xls,GPL-2.0,2012,72.0
.json,ISC,2012,68.0
.xls,GPL-3.0,2012,66.0
.xls,Apache-2.0,2012,64.0
.pdb,LGPL-3.0,2012,60.0
.json,BSD-2-Clause,2012,57.0
.wav,Apache-2.0,2012,56.0
.xls,MIT,2012,55.0
.pdb,BSD-2-Clause,2012,50.0
.pdb,AGPL-3.0,2012,49.0
.json,Artistic-2.0,2012,47.0
.kml,GPL-3.0,2012,45.0
.fastq,MIT,2012,42.0
.csv,BSD-2-Clause,2012,42.0
.csv,Unlicense,2012,41.0
.tif,Apache-2.0,2012,40.0
.kml,GPL-2.0,2012,39.0
.xlsx,MIT,2012,38.0
.xls,LGPL-2.1,2012,36.0
.fasta,BSD-3-Clause,2012,36.0
.dbf,MIT,2012,33.0
.kml,MIT,2012,32.0
.wav,LGPL-3.0,2012,31.0
.tif,LGPL-2.1,2012,29.0
.nii,,2012,29.0
.vcf,GPL-2.0,2012,29.0
.tsv,MIT,2012,28.0
.shp,Apache-2.0,2012,27.0
.csv,LGPL-3.0,2012,26.0
.vcf,MIT,2012,26.0
.dbf,Apache-2.0,2012,25.0
.shp,MIT,2012,24.0
.wav,MS-PL,2012,24.0
.shx,MIT,2012,24.0
.shx,Apache-2.0,2012,22.0
.json,MPL-2.0,2012,22.0
.fasta,AGPL-3.0,2012,21.0
.csv,BSL-1.0,2012,20.0
.json,BSD-4-Clause,2012,20.0
.fasta,GPL-3.0,2012,19.0
.xlsx,GPL-3.0,2012,18.0
.xlsx,BSD-3-Clause,2012,18.0
.kml,Apache-2.0,2012,17.0
.xlsx,GPL-2.0,2012,17.0
.fastq,NOASSERTION,2012,17.0
.tif,BSD-3-Clause,2012,16.0
.xls,BSD-3-Clause,2012,16.0
.fastq,GPL-3.0,2012,16.0
.wav,AGPL-3.0,2012,16.0
.xls,AGPL-3.0,2012,15.0
.wav,WTFPL,2012,14.0
.fastq,BSD-3-Clause,2012,14.0
.json,WTFPL,2012,13.0
.tsv,GPL-2.0,2012,12.0
.tsv,GPL-3.0,2012,12.0
.tsv,LGPL-2.1,2012,12.0
.dbf,GPL-3.0,2012,12.0
.dbf,LGPL-3.0,2012,11.0
.json,OSL-3.0,2012,10.0
.csv,WTFPL,2012,10.0
.xls,OSL-3.0,2012,9.0
.dcm,GPL-3.0,2012,9.0
.dcm,BSD-3-Clause,2012,9.0
.xls,BSL-1.0,2012,9.0
.shx,GPL-3.0,2012,9.0
.csv,LGPL-2.1,2012,8.0
.sbml,,2012,8.0
.dbf,GPL-2.0,2012,8.0
.xlsx,Apache-2.0,2012,7.0
.wav,EPL-1.0,2012,7.0
.shx,GPL-2.0,2012,7.0
.tiff,LGPL-3.0,2012,7.0
.pdb,Unlicense,2012,7.0
.wav,OSL-3.0,2012,6.0
.xlsx,BSD-2-Clause,2012,6.0
.dcm,Apache-2.0,2012,6.0
.tsv,Apache-2.0,2012,6.0
.tif,OSL-3.0,2012,6.0
.json,EUPL-1.1,2012,6.0
.vcf,AGPL-3.0,2012,5.0
.kml,BSD-2-Clause,2012,5.0
.wav,Zlib,2012,5.0
.xlsx,BSD-4-Clause,2012,5.0
.geojson,NOASSERTION,2012,5.0
.csv,AFL-3.0,2012,5.0
.xlsx,AGPL-3.0,2012,5.0
.vcf,Apache-2.0,2012,5.0
.wav,MPL-2.0,2012,5.0
.fastq,AGPL-3.0,2012,5.0
.shx,LGPL-3.0,2012,5.0
.shp,LGPL-3.0,2012,5.0
.shx,BSD-2-Clause,2012,4.0
.json,EPL-1.0,2012,4.0
.csv,EPL-1.0,2012,4.0
.xlsx,BSL-1.0,2012,4.0
.shp,BSD-2-Clause,2012,4.0
.kml,AGPL-3.0,2012,4.0
.avro,,2012,4.0
.xls,BSD-2-Clause,2012,4.0
.dbf,BSD-2-Clause,2012,4.0
.xlsx,OSL-3.0,2012,3.0
.fasta,MIT,2012,3.0
.dcm,GPL-2.0,2012,3.0
.geojson,BSD-4-Clause,2012,3.0
.nii,NOASSERTION,2012,3.0
.xls,LGPL-3.0,2012,2.0
.xlsx,LGPL-3.0,2012,2.0
.dcm,MIT,2012,2.0
.fasta,GPL-2.0,2012,2.0
.tiff,Zlib,2012,2.0
.geojson,MIT,2012,2.0
.avro,Apache-2.0,2012,2.0
.tiff,BSD-2-Clause,2012,2.0
.kml,BSD-4-Clause,2012,2.0
.kml,LGPL-3.0,2012,2.0
.pdb,EPL-1.0,2012,2.0
.pdb,LGPL-2.1,2012,2.0
.xlsx,LGPL-2.1,2012,1.0
.tsv,BSD-3-Clause,2012,1.0
.geojson,Unlicense,2012,1.0
.json,Zlib,2012,1.0
.tiff,Artistic-2.0,2012,1.0
.tsv,LGPL-3.0,2012,1.0
.tiff,BSD-4-Clause,2012,1.0
.geojson,BSD-2-Clause,2012,1.0
.csv,MPL-2.0,2012,1.0
.wav,CC0-1.0,2012,1.0
.tsv,AGPL-3.0,2012,1.0
.json,Unlicense,2012,1.0
.xls,Artistic-2.0,2012,1.0
.xls,WTFPL,2012,1.0
.tsv,BSD-2-Clause,2012,1.0
.tif,BSD-2-Clause,2012,1.0
.dbf,LGPL-2.1,2012,1.0
.vcf,LGPL-2.1,2012,1.0
.tiff,MS-PL,2012,1.0
.tiff,OSL-3.0,2012,1.0
.csv,,2013,2116310.0
.json,,2013,1615996.0
.wav,,2013,168114.0
.json,MIT,2013,127200.0
.pdb,,2013,94362.0
.tif,,2013,79182.0
.json,BSD-3-Clause,2013,66750.0
.xls,,2013,55790.0
.json,NOASSERTION,2013,54657.0
.kml,,2013,41823.0
.geojson,,2013,34224.0
.wav,NOASSERTION,2013,30249.0
.fasta,,2013,25883.0
.xlsx,,2013,22730.0
.tiff,,2013,14353.0
.csv,NOASSERTION,2013,13160.0
.json,Apache-2.0,2013,10739.0
.json,GPL-3.0,2013,8438.0
.tsv,,2013,7895.0
.dbf,,2013,7752.0
.shp,,2013,6769.0
.shx,,2013,6035.0
.wav,GPL-2.0,2013,5990.0
.json,Unlicense,2013,5961.0
.json,GPL-2.0,2013,5842.0
.csv,MIT,2013,5530.0
.wav,MIT,2013,4884.0
.vcf,,2013,4758.0
.dcm,,2013,4061.0
.tiff,NOASSERTION,2013,3604.0
.pdb,NOASSERTION,2013,2913.0
.wav,BSD-3-Clause,2013,2699.0
.geojson,NOASSERTION,2013,2058.0
.json,CC0-1.0,2013,2035.0
.csv,BSD-3-Clause,2013,1965.0
.tif,NOASSERTION,2013,1937.0
.csv,GPL-3.0,2013,1890.0
.pdb,MIT,2013,1711.0
.xls,NOASSERTION,2013,1629.0
.tif,MIT,2013,1622.0
.wav,GPL-3.0,2013,1608.0
.dbf,Apache-2.0,2013,1562.0
.xlsx,NOASSERTION,2013,1501.0
.wav,LGPL-2.1,2013,1412.0
.shx,Apache-2.0,2013,1359.0
.shp,Apache-2.0,2013,1357.0
.csv,GPL-2.0,2013,1238.0
.json,LGPL-3.0,2013,1157.0
.csv,Apache-2.0,2013,1015.0
.fastq,,2013,934.0
.xls,GPL-3.0,2013,916.0
.kml,NOASSERTION,2013,916.0
.wav,Apache-2.0,2013,895.0
.tiff,GPL-2.0,2013,823.0
.pdb,GPL-3.0,2013,724.0
.dcm,NOASSERTION,2013,705.0
.vcf,NOASSERTION,2013,703.0
.tsv,Apache-2.0,2013,687.0
.tiff,Apache-2.0,2013,668.0
.tiff,GPL-3.0,2013,607.0
.tiff,MIT,2013,596.0
.shp,GPL-3.0,2013,578.0
.tsv,GPL-3.0,2013,526.0
